path,label,pca_result
s3://oc-p11-fruits-david-scanu/data/raw/Training/Raspberry/58_100.jpg,Raspberry,"0.38894053424418273,4.937635519644666,3.278480559962332,-8.618753623858007,-3.0900931439231853,1.2844319082756515,-0.07668509801534806,3.179119964650233,5.421786918538505,-4.625899368973393,8.867955279704864,-0.37469867490299014,-3.231851395967201,-0.5267793804287115,-3.2981517055102896,-0.23304897733746904,5.820862307429516,2.797232535893744,1.0572031809841063,-2.2324116292031317,1.0054412468011082,2.085775909742748,4.080397495827061,-0.7020171906339263,-5.495494780578255,1.0023296468440497,1.2192566161523863,1.4036846444685063,3.6172713495315536,2.264260222294543,-1.1667708092520062,1.3878476937417938,0.2682497309004006,0.32905822609399693,-1.0174393459041737,1.753356037876944,-0.5726098365737694,1.9402486672432002,-1.5528453445840251,-1.3311203552407471,-0.22281137898583314,0.8341453148520548,-1.0688387338687961,0.7930758902505209,1.0795902973393459,-3.4091007828453637,-0.7038959477007379,0.6992713239013976,1.0489114675382396,-1.6664768996229509"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Raspberry/140_100.jpg,Raspberry,"-0.2820403223702378,5.914603091731126,3.2204015995787874,-8.866651796323719,-3.4710622147605767,1.3948298875578633,-0.3311313583324382,3.384695420106069,7.318012584923285,-6.4566786608419315,10.115854546714202,-0.8662605680253744,-3.122862382991831,-1.089677626475626,-2.769604946324255,-0.6763810818440468,5.521878409851447,2.790248859146171,-0.07675809342247097,-2.2547041178711913,1.5719592965799352,1.4123565454518126,4.974400601753212,0.13156326952030478,-5.7284080500309855,0.7978463460931224,1.455501892332361,1.3854316338241288,3.2565845760210137,1.638967514803824,-1.325362025984934,0.39503632626095336,0.6101329029779919,0.7564340634798713,-0.7427187021335134,2.4276777423253266,0.13205954384213597,1.8752963770350186,-2.249957853086935,-2.5342524056368725,-0.7995738513969277,0.9137344603473471,-2.1223333646836933,0.9451943934563067,1.7107839808045526,-3.17671177345795,-0.4779241965988576,1.0888295517145024,1.4729246445148227,-1.4240466019435625"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/174_100.jpg,Pineapple Mini,"-4.647586829396226,3.2875723744550873,2.0165528614052404,-3.204886385064064,-2.5978745373682948,2.1450408050376732,-3.23600465900684,-0.8221744772052672,5.31701535065993,-6.066821006946906,-2.11974368852134,5.30293374101558,0.23344246794331105,0.4757077880183168,-5.543618109437391,2.195778112385505,1.60662408962854,-0.4935372153637296,2.6000652023508515,-0.8856118828618277,1.919481977921041,1.621304693840378,4.0014187258923855,1.417634010683884,-4.614145925070409,1.7216746940637022,-2.0938496991271083,0.5145849330744056,-0.7928674070244851,-2.7144832121399873,-0.04164473624004721,0.26031825911759177,-2.4449914812890854,-0.03323046191259268,-0.22412887617877664,-0.05598633551477287,-0.9308847246133279,0.9309748007770595,-4.532189322518368,-0.2550635969743474,-1.1534409534260188,-2.801438511033475,-1.2271828145575459,0.6149151387930754,-0.670147768786828,-0.5081927842625611,-2.722716134650289,-1.9455153131549319,1.5982334130194962,-0.11642554444472936"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/248_100.jpg,Pineapple Mini,"-3.8964518688311633,2.4884838704282877,1.4768890924418276,-4.412511617292852,-2.5046633929681397,1.2002721861832089,-2.3933895012086968,-1.1844925593744562,5.792166746081897,-5.28094402831657,-0.5279784652422517,5.179829281812864,0.2876190086901732,0.4494249783810021,-5.807190701906524,2.2511219698099736,2.212775661117915,0.27781860709783857,3.2277922545853204,-1.484845278247923,1.594065318760724,1.5060639392004957,3.4316494223543064,0.6757601415498988,-4.617136577265113,2.1433492728823746,-2.482386220132174,1.092793405982273,-0.37702309850897014,-1.6007221519093608,0.6866320310463876,-0.020073882551867483,-1.876318205773954,0.5726210977981656,-0.2795057820994288,-0.15957451027779934,-0.7535809756474193,0.9132928566405537,-4.142721398639541,-0.23675083038275332,-0.4187109759076765,-2.7323679248086092,-1.1755719963794167,1.1904767826306009,-0.8544632793965102,-0.8064623917229531,-2.6955351590078327,-2.169874231407498,1.889011749916243,-0.3417506714850856"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Raspberry/161_100.jpg,Raspberry,"0.7119411195037912,3.9106921626542865,1.96538110413954,-11.142613884740816,-2.889837342197856,0.7984643706957658,-0.48501670713246553,2.8770632457499543,6.047859179943736,-6.4221332547085135,9.54956691889019,-3.357072230034012,-4.383970426665347,-1.3265479986353723,-3.4211634807709252,-0.7397572489968789,6.5213886453995435,4.136265874132692,0.7763557893195355,-2.274247073172816,0.5211996364449275,1.2825677966186404,4.35479810721852,-0.7236338149591294,-4.979632069929752,0.5047298555270635,2.1400117559483536,0.5501707096772802,2.809869318279683,1.5589537265223234,-2.041369622697234,1.4908341770356655,1.1381743718484318,0.19637689868304203,-1.638265065037222,1.4701483911165851,-0.5434459032133532,1.6014644102576963,-1.3928433976155232,-0.8267130889429135,-1.1485024950910758,1.4917443931518333,-1.395716455922071,0.33057352873114376,1.5382089262786347,-1.512273127924365,-0.8993761179214196,0.6650524083494448,1.2694803573374813,-2.2885116210471326"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/173_100.jpg,Pineapple Mini,"-5.926822847568642,3.9455516471566865,1.2759237794370726,-3.8041886832236744,-2.344188263276452,2.4087479129563665,-3.6086573123633876,-1.1271875594906489,6.3425925795018525,-6.8793344572767605,-2.088808393765496,5.463510025591119,-0.45068403939884966,0.16678040320587234,-5.990403938541877,2.3165119830765297,1.1887124080803801,0.026276506503550637,2.991966510760348,-1.3502229010726674,1.6604547055573877,1.231572290291281,4.210170662235008,1.3267885453022232,-5.007729636632408,2.906256744078649,-1.613399768159888,0.07509537620881762,-0.9087780589625238,-2.4226045484342897,-0.23821580817865348,-0.14727503915861587,-2.331673453065837,0.33827231399119273,-0.186367035341473,0.2589817022930835,-1.6540490585612369,1.352908535970481,-4.99233922264165,-0.6443199571684937,-2.0068159195862902,-2.3324932766474484,-1.1103712555659577,0.6814374134405228,0.19796151092112718,-0.23402455475948358,-3.1148606475634963,-1.6079794425214513,1.50919003294238,-0.1445358089213321"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/238_100.jpg,Pineapple Mini,"-5.248975750274368,4.132416726554857,0.8520035911951117,-4.042686513612356,-1.4479682626021932,1.676825704953675,-3.5072272504429955,-0.853402108499202,6.275499970837592,-5.879872549909658,-0.9262518802121549,5.237934749127336,-0.03766111784857389,0.7994515666580029,-6.851697748681267,2.0596027318974044,2.3509864790386543,-0.08930329091080232,3.3278909892220585,-1.6909124034715701,2.797308260172426,2.0490042911697537,4.647640790194463,0.7716324832469421,-4.475815520747166,3.0417623738142807,-1.0765780801481022,1.7909201434692203,-0.8009822378389435,-1.5450832206783744,0.36457761585049697,0.6553464548220868,-1.997713884578848,0.9764783871702409,-0.4330306794957359,-0.237646033319515,-1.2256773189076366,2.0651735529840916,-4.985770137424462,-0.26981572458895803,-0.7240906481209074,-2.4891301391383833,-1.0874476473531198,0.7533822995760452,-0.11052101580191552,-0.5288345578202518,-2.886938216492884,-1.8231111661909587,1.9894022318636164,-0.3230415894835362"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Raspberry/158_100.jpg,Raspberry,"0.47445982728794656,4.73397575816491,2.343783944816176,-10.605056464147738,-2.2481202921323176,0.9470598896514849,-0.8450741686749618,3.2169538213519613,6.507890814868464,-6.982399962789893,8.85459214838195,-3.017347229713578,-4.307208338731002,-1.6160100640472868,-3.3496608460267305,-0.8520443465600732,6.154320964283592,4.240276889307917,0.6019092174373717,-2.136779731286893,1.031089386755848,0.9771031630509363,4.091814377826769,-0.28347155466556445,-4.6470770968328425,0.9174617126508168,1.8210404076354503,0.7184575353484739,2.70037487092984,1.6702664962839249,-1.8255544292303698,1.7868875754771056,1.3832759933075163,0.7295092567011567,-1.433036477761135,1.545729972234224,-0.29176735019931954,1.7709807654612837,-1.547903101402614,-0.9855240975634602,-0.8338520671875899,1.2243382830125789,-0.8651399645076437,0.22798278069784156,1.6673295671080313,-1.922922483630725,-0.9891371026681615,0.6458623529037963,1.092758387352238,-2.1532546015219274"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/171_100.jpg,Pineapple Mini,"-5.420244801874307,3.8692839589803776,2.0736376004824915,-2.8912791351592912,-1.9458310672830386,1.9581814569190485,-3.5661298541307587,-0.874439607216757,5.665060919316768,-6.450257917952921,-2.3015306690950723,5.854788957251168,0.15984965866401965,0.2426907104795672,-6.326950058451044,2.2628023059463076,1.1821370921597676,-0.3201414823199009,2.9448471226902107,-1.68789618441752,1.7915879455511199,1.1201947689828158,3.6087469120068394,1.4793182348062688,-4.623404692125224,3.0065460429621664,-1.4627811488374176,0.04399900945919841,-1.2618751403130188,-2.5917462279686596,-0.4542201975504707,-0.3637781956572279,-2.1455937169808217,0.3204944670725801,-0.3915858386064857,0.17559489220007046,-1.9151250770065686,1.1280247524256557,-4.688146613952114,-0.9657073145486418,-2.2401320882723317,-2.175699044844285,-1.5748597988133444,0.5154004558449385,-0.3254468422201647,-0.755920571288159,-2.8956049267143666,-2.0542184200309594,0.9547458216404132,-0.23863444089297586"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Raspberry/45_100.jpg,Raspberry,"-0.7996875852733835,5.571299204164303,2.382539219689332,-8.487028765772239,-2.799494313339833,1.071560041369236,-1.6387661123915094,3.164824052346678,5.944169798920015,-4.673223693482992,9.018297391207943,-1.9217051512793195,-3.628659564116957,-0.8068283915097961,-3.4568654094486226,0.7029018013559944,6.944201733136089,3.5254105618809275,1.3010544891907672,-2.4501472307697902,0.6537755569280989,1.3416943921701487,4.338728776763375,-1.2741875295687897,-4.529100528822392,1.1026681640255236,0.9288509040379531,0.9312581687855391,2.994080105033207,3.4417816046967937,-1.7023507875163288,1.2935141949392681,1.1909087438074626,0.8896288364817233,-1.232763976765508,1.0173711113918702,-1.0550694921777166,2.0626376215843294,-0.4749138891221764,-1.3218353483929917,-0.533255317068009,1.1004548745193448,-1.363956709556559,0.6245748667607113,0.8417127626631764,-2.443139980489908,-0.6655018025995291,1.0017821511043792,1.4149316609037386,-2.180525992257064"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Raspberry/139_100.jpg,Raspberry,"-0.4605314282083629,6.07583503713908,2.7766889705735824,-10.092541764939606,-3.267040541539477,1.0303491581850044,-0.8182062237534842,3.0465270966836036,7.546830124381528,-5.849213196893712,10.40981620108606,-1.2616953224604133,-3.553767564685959,-0.8922104642730537,-3.3997849663623523,-0.48947091351666816,6.540439604988536,3.7626825176764838,0.5016064611974541,-2.877533338650825,1.3769424943793074,1.5820417770589186,4.629041286896328,-0.3301800085355191,-6.070426862569217,1.0558944776299393,1.7655015318548342,0.9632955586383934,3.4111431432207846,2.2817695020802278,-1.4846698379054888,0.8699442894374996,0.8365856597192588,0.8845197334940808,-0.4303604179923266,2.0646208829885895,-0.43382614872722003,2.584254777421263,-2.3701353430988275,-2.1648420071572754,-1.1830639966861527,0.8834307227216773,-2.379434511337348,1.1934841237582,1.661781174935539,-2.9302947908805126,-1.1772294004982236,0.8095235755265282,1.8555102931775451,-1.7265850153024127"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Raspberry/182_100.jpg,Raspberry,"0.7881881520010351,4.002223895066619,2.3697509281328166,-11.329606744172208,-2.694480916840649,1.2584460646581919,0.2625275375215641,2.7613273914963834,6.326048655227638,-6.087210256322223,9.823471382287632,-0.7305201544587516,-2.667747274683284,-1.8908557810007605,-3.136178978818342,-0.647682735199945,6.811399847399068,3.2187840444889253,0.3000562307794278,-2.8759628771937127,0.7963008530010174,1.8677243191644564,3.38718609068102,0.02179369197281026,-5.589667212696847,0.7075562009056724,1.381636348296178,0.3409154582624396,3.3917737083796484,3.100714126117347,-1.3537246425156195,1.1703557155218571,1.183743520925659,0.3638957188084541,-1.1424543887949496,1.7227565357805328,0.006396490841139223,1.590352946768451,-2.0628277365309815,-1.5352614437732706,-1.7268534851270965,1.0994528055031414,-1.672291814808436,-0.0432933808062433,1.2646327041203524,-2.2206425450207483,-1.0743878491953303,0.23343453161554342,1.1707194308909132,-0.9565924462303066"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Raspberry/181_100.jpg,Raspberry,"1.2493397842808862,4.064420178672302,2.1286387181948063,-11.426329983332353,-2.2869652474844293,0.703074222152393,0.06865307891582005,3.4514882181488713,6.394457230167235,-6.178662332641317,9.994430178013783,-0.5839345659220099,-2.68757819263214,-1.7860141830498675,-2.756338160629796,-0.8810415537503041,7.000264244587306,3.2444553788008985,0.18613703599966633,-2.90743331269724,0.9349557187444669,2.1142960611307258,3.173330287210626,0.5017381683892189,-5.772372167065725,0.9656917415142084,1.0352647595244442,0.12969155201781515,3.2991525243719164,3.0430188479444316,-1.267118950424211,1.0324317179806735,0.8753959746127841,0.5162231738302387,-1.3377842882680178,2.161079625865486,-0.2846898810552371,1.2914683714393107,-2.7264841531476525,-1.424624860463837,-2.004853102326294,1.1483265034755559,-1.1143056628010712,0.138898535144688,1.484160863415071,-2.2904840287770516,-1.3100235457964955,0.27041221561554873,1.0751688920781868,-1.2228111439610079"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/169_100.jpg,Pineapple Mini,"-5.296213543693414,3.566509154316987,1.6706083133940073,-2.716205342121225,-1.4372965323611815,1.5598978467721403,-3.695866082471558,-0.9963386740822122,5.457737921671517,-5.867810790979477,-2.1045264173004115,5.7396149238082375,0.10066977937468717,0.49421221629221834,-6.391094713130256,2.64426742608608,1.7448814437257705,-0.13975641028304472,3.088103745342041,-1.7861376318528492,2.32982954602301,1.1223152893757158,4.00348713932427,1.4003362687760175,-3.95044416373779,3.1963273368986482,-1.9914630965107238,0.2946850516573455,-1.0908175201304384,-2.755931275750723,0.06983096757028769,0.2772235962008101,-2.391804177860982,-0.032569365689209234,-0.34647614337435567,0.17869547327343807,-1.2237007175315937,1.091752538939568,-4.3715190083840065,-0.6041402198172852,-1.3220571764143687,-2.4193436985590315,-1.356638750424698,0.3716172549154586,-0.79930245101763,-0.7617283929499997,-3.0550344960985387,-2.160647526894011,1.2697917924415505,-0.44387477222709637"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/250_100.jpg,Pineapple Mini,"-3.8304413423720596,3.043988286593044,1.6365477623379983,-4.438917916233532,-2.745337991070043,1.4082977854420673,-1.875546466987051,-0.6467351455740582,5.8221070296235204,-5.470791934088273,-0.47988954525406785,5.667950386244482,-0.20205082903369725,0.14662810326741227,-5.442719652622248,2.590060112671716,2.0322355681810236,0.43106711998254976,3.150396539082128,-1.060998587172693,2.1324666415598283,1.669375221464032,3.327559220824766,0.8305820251240528,-4.365757053534766,1.767094589916078,-1.9966788591439828,1.1640354766275904,-0.20585455853755466,-1.6318214327952185,0.3214023140616418,0.9111652467451786,-1.8877921269152431,0.5423235622368109,-0.37463706708751127,0.11529184975606631,-0.24366787256153905,0.7260396434657533,-4.099487411064809,0.13779199741050835,-0.5005930038279536,-2.308678974663861,-0.7163947681095495,1.0214412016104044,-1.3844731542586888,-0.9707894532163559,-2.5102831206908487,-1.866824073041868,1.9199806784210807,0.058122766315018275"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Raspberry/50_100.jpg,Raspberry,"-0.04585934766732304,5.256457800570495,2.6252023350004237,-9.273557957953017,-2.580719852755018,1.6186926210403185,-0.05800764596763263,3.5007062663712,6.1051614999442485,-5.662300245277747,8.992139824664482,-0.7136340341402896,-3.477984112099169,-0.8986234024593396,-3.1569492888939745,0.0028338417889062027,6.512716192649783,2.6924855209292105,0.997150313157946,-1.3101564077895549,0.0631216265074479,2.5880655304685485,4.2992458199542956,-1.2417779930472717,-5.532936115509384,1.2095162357499227,0.9173943893245022,0.8140630530818079,2.933205122149188,2.700850323269887,-1.462789968520043,0.9993295456905207,0.39036814911082435,0.4914029896059936,-1.6646142985135783,1.9825414939269206,-1.2897713596663534,1.5617608025865826,-0.7757632958076961,-0.9601877258234841,-0.8135910303164496,1.1180057970411055,-1.2814992338950961,0.4672012627595573,1.52277698160177,-2.8723801021137074,-0.22280394526539352,0.650145121031537,1.5318212833665545,-2.321785460958829"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Raspberry/125_100.jpg,Raspberry,"-0.7780309441262379,6.346556101038215,3.2973386240761524,-9.130679742287978,-3.3098460677396115,1.0031576951946144,0.3510233920279338,2.7203628503304516,6.853602630356021,-5.9820463273117435,11.019657936396328,0.10030947617557354,-3.120951929867834,-1.4920283685022837,-3.8779895824051787,-0.7623864972111317,6.8448907267911885,2.7860921636499474,-0.4101058522853552,-3.6852441594606113,0.516798414927913,2.0635609253998264,3.9799754641149,0.38462805850079707,-6.157559268575832,0.6746480806568534,1.645922057176691,0.524771409478167,4.105862253060023,2.823625348473441,-2.024842060439754,1.3224675713704948,0.532117809984953,1.077837165850353,-1.113400721741405,2.4619843196671307,-0.11460857992823827,1.8198491640524772,-2.035717912820273,-2.158805375834512,-0.5992816811938941,0.7254405435249709,-1.6652217495125534,1.069235095225662,1.5672957949986734,-3.542864899234677,-0.5294148189975056,1.5083849669270502,1.0013661643701854,-0.8469209045669546"
